BillURL,SessionYr,BillName,BillCat,UKPB_Bill,UKPB_Act,RoyalAssent,RoyalAssentDate,StageName,StageDate,StageNumber,NumberofStages,firststage,firststagedate,StageLink
http://services.parliament.uk//bills/2007-08/healthandsafetyoffences.html,2007-08,Health and Safety (Offences)  Act,PMB-C,Yes,Yes,Yes,16.10.2008,2nd Reading: House of Lords,04.07.2008,7,10,1st Reading : 1st Sitting: House of Commons,05.12.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80704-0001.htm#08070478000003
http://services.parliament.uk//bills/2007-08/healthandsafetyoffences.html,2007-08,Health and Safety (Offences)  Act,PMB-C,Yes,Yes,Yes,16.10.2008,Order of Commitment discharged: House of Lords,18.07.2008,8,10,1st Reading : 1st Sitting: House of Commons,05.12.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80718-0001.htm#08071869000005
http://services.parliament.uk//bills/2007-08/healthandsafetyoffences.html,2007-08,Health and Safety (Offences)  Act,PMB-C,Yes,Yes,Yes,16.10.2008,3rd Reading: House of Lords,10.10.2008,9,10,1st Reading : 1st Sitting: House of Commons,05.12.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/81010-0001.htm#08101048000003
http://services.parliament.uk//bills/2007-08/healthandsafetyoffences.html,2007-08,Health and Safety (Offences)  Act,PMB-C,Yes,Yes,Yes,16.10.2008,Royal Assent,16.10.2008,10,10,1st Reading : 1st Sitting: House of Commons,05.12.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/81016-0019.htm#08101669000002
http://services.parliament.uk//bills/2007-08/healthandsocialcare.html,2007-08,Health and Social Care Act,G,Yes,Yes,Yes,21.07.2008,1st Reading : 1st Sitting: House of Commons,15.11.2007,1,34,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm071115/debtext/71115-0005.htm#07111535000010
http://services.parliament.uk//bills/2007-08/healthandsocialcare.html,2007-08,Health and Social Care Act,G,Yes,Yes,Yes,21.07.2008,2nd Reading : 1st Sitting: House of Commons,26.11.2007,2,34,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm071126/debtext/71126-0006.htm#0711266000001
http://services.parliament.uk//bills/2007-08/healthandsocialcare.html,2007-08,Health and Social Care Act,G,Yes,Yes,Yes,21.07.2008,Programme Motion : 1st Sitting: House of Commons,26.11.2007,3,34,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm071126/debtext/71126-0016.htm#07112641000002
http://services.parliament.uk//bills/2007-08/healthandsocialcare.html,2007-08,Health and Social Care Act,G,Yes,Yes,Yes,21.07.2008,Money Resolution : 1st Sitting: House of Commons,26.11.2007,4,34,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm071126/debtext/71126-0016.htm#07112641000001
http://services.parliament.uk//bills/2007-08/healthandsocialcare.html,2007-08,Health and Social Care Act,G,Yes,Yes,Yes,21.07.2008,Committee: 1st sitting: House of Commons,08.01.2008,5,34,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmpublic/health/080108/am/80108s01.htm
http://services.parliament.uk//bills/2007-08/healthandsocialcare.html,2007-08,Health and Social Care Act,G,Yes,Yes,Yes,21.07.2008,Committee: 2nd sitting: House of Commons,08.01.2008,6,34,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmpublic/health/080108/pm/80108s01.htm
http://services.parliament.uk//bills/2007-08/healthandsocialcare.html,2007-08,Health and Social Care Act,G,Yes,Yes,Yes,21.07.2008,Committee: 3rd sitting: House of Commons,10.01.2008,7,34,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmpublic/health/080110/am/80110s01.htm
http://services.parliament.uk//bills/2007-08/healthandsocialcare.html,2007-08,Health and Social Care Act,G,Yes,Yes,Yes,21.07.2008,Committee: 4th sitting: House of Commons,10.01.2008,8,34,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmpublic/health/080110/pm/80110s01.htm
http://services.parliament.uk//bills/2007-08/healthandsocialcare.html,2007-08,Health and Social Care Act,G,Yes,Yes,Yes,21.07.2008,Committee: 5th sitting: House of Commons,15.01.2008,9,34,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmpublic/health/080115/am/80115s01.htm
http://services.parliament.uk//bills/2007-08/healthandsocialcare.html,2007-08,Health and Social Care Act,G,Yes,Yes,Yes,21.07.2008,Committee: 6th sitting: House of Commons,15.01.2008,10,34,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmpublic/health/080115/pm/80115s01.htm
http://services.parliament.uk//bills/2007-08/healthandsocialcare.html,2007-08,Health and Social Care Act,G,Yes,Yes,Yes,21.07.2008,Committee: 8th sitting: House of Commons,17.01.2008,11,34,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmpublic/health/080117/pm/80117s01.htm
http://services.parliament.uk//bills/2007-08/healthandsocialcare.html,2007-08,Health and Social Care Act,G,Yes,Yes,Yes,21.07.2008,Committee: 7th sitting: House of Commons,17.01.2008,12,34,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmpublic/health/080117/am/80117s01.htm
http://services.parliament.uk//bills/2007-08/healthandsocialcare.html,2007-08,Health and Social Care Act,G,Yes,Yes,Yes,21.07.2008,Committee: 9th sitting: House of Commons,22.01.2008,13,34,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmpublic/health/080122/am/80122s01.htm
http://services.parliament.uk//bills/2007-08/healthandsocialcare.html,2007-08,Health and Social Care Act,G,Yes,Yes,Yes,21.07.2008,Committee: 10th sitting: House of Commons,22.01.2008,14,34,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmpublic/health/080122/pm/80122s01.htm
http://services.parliament.uk//bills/2007-08/healthandsocialcare.html,2007-08,Health and Social Care Act,G,Yes,Yes,Yes,21.07.2008,Committee: 11th sitting: House of Commons,24.01.2008,15,34,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmpublic/health/080124/am/80124s01.htm
http://services.parliament.uk//bills/2007-08/healthandsocialcare.html,2007-08,Health and Social Care Act,G,Yes,Yes,Yes,21.07.2008,Committee: 12th sitting: House of Commons,24.01.2008,16,34,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmpublic/health/080124/pm/80124s01.htm
http://services.parliament.uk//bills/2007-08/healthandsocialcare.html,2007-08,Health and Social Care Act,G,Yes,Yes,Yes,21.07.2008,Report Stage: House of Commons,18.02.2008,17,34,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm080218/debtext/80218-0007.htm#0802183000001
http://services.parliament.uk//bills/2007-08/healthandsocialcare.html,2007-08,Health and Social Care Act,G,Yes,Yes,Yes,21.07.2008,3rd Reading: House of Commons,18.02.2008,18,34,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm080218/debtext/80218-0018.htm
http://services.parliament.uk//bills/2007-08/healthandsocialcare.html,2007-08,Health and Social Care Act,G,Yes,Yes,Yes,21.07.2008,1st Reading: House of Lords,19.02.2008,19,34,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80219-0002.htm#08021985000003
http://services.parliament.uk//bills/2007-08/healthandsocialcare.html,2007-08,Health and Social Care Act,G,Yes,Yes,Yes,21.07.2008,2nd Reading: House of Lords,25.03.2008,20,34,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80325-0002.htm#0803256000002
http://services.parliament.uk//bills/2007-08/healthandsocialcare.html,2007-08,Health and Social Care Act,G,Yes,Yes,Yes,21.07.2008,Committee: 1st sitting: House of Lords,21.04.2008,21,34,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80421-gc0001.htm#0804214000002
http://services.parliament.uk//bills/2007-08/healthandsocialcare.html,2007-08,Health and Social Care Act,G,Yes,Yes,Yes,21.07.2008,Committee: 2nd Sitting: House of Lords,29.04.2008,22,34,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80429-gc0001.htm#08042990000003
http://services.parliament.uk//bills/2007-08/healthandsocialcare.html,2007-08,Health and Social Care Act,G,Yes,Yes,Yes,21.07.2008,Committee: 3rd Sitting: House of Lords,30.04.2008,23,34,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80430-gc0001.htm#080430117000002
http://services.parliament.uk//bills/2007-08/healthandsocialcare.html,2007-08,Health and Social Care Act,G,Yes,Yes,Yes,21.07.2008,Committee: 4th sitting: House of Lords,06.05.2008,24,34,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80506-gc0001.htm#08050624000002
http://services.parliament.uk//bills/2007-08/healthandsocialcare.html,2007-08,Health and Social Care Act,G,Yes,Yes,Yes,21.07.2008,Committee: 5th sitting: House of Lords,12.05.2008,25,34,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80512-gc0001.htm#0805125000002
http://services.parliament.uk//bills/2007-08/healthandsocialcare.html,2007-08,Health and Social Care Act,G,Yes,Yes,Yes,21.07.2008,Committee: 6th sitting: House of Lords,14.05.2008,26,34,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80514-gc0001.htm#08051489000003
http://services.parliament.uk//bills/2007-08/healthandsocialcare.html,2007-08,Health and Social Care Act,G,Yes,Yes,Yes,21.07.2008,Committee: 7th sitting: House of Lords,21.05.2008,27,34,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80521-gc0001.htm#08052166000002
http://services.parliament.uk//bills/2007-08/healthandsocialcare.html,2007-08,Health and Social Care Act,G,Yes,Yes,Yes,21.07.2008,Committee: 8th sitting: House of Lords,22.05.2008,28,34,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80522-gc0001.htm#08052259000002
http://services.parliament.uk//bills/2007-08/healthandsocialcare.html,2007-08,Health and Social Care Act,G,Yes,Yes,Yes,21.07.2008,Report: 1st sitting: House of Lords,16.06.2008,29,34,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80616-0002.htm#0806161000008
http://services.parliament.uk//bills/2007-08/healthandsocialcare.html,2007-08,Health and Social Care Act,G,Yes,Yes,Yes,21.07.2008,Report: 2nd sitting: House of Lords,24.06.2008,30,34,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80624-0002.htm#08062483000006
http://services.parliament.uk//bills/2007-08/healthandsocialcare.html,2007-08,Health and Social Care Act,G,Yes,Yes,Yes,21.07.2008,3rd Reading: House of Lords,01.07.2008,31,34,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80701-0002.htm#08070172000003
http://services.parliament.uk//bills/2007-08/healthandsocialcare.html,2007-08,Health and Social Care Act,G,Yes,Yes,Yes,21.07.2008,Ping Pong: House of Commons,15.07.2008,32,34,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm080715/debtext/80715-0004.htm#08071582000004
http://services.parliament.uk//bills/2007-08/healthandsocialcare.html,2007-08,Health and Social Care Act,G,Yes,Yes,Yes,21.07.2008,Programme motion: House of Commons,15.07.2008,33,34,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm080715/debtext/80715-0004.htm#08071582000009
http://services.parliament.uk//bills/2007-08/healthandsocialcare.html,2007-08,Health and Social Care Act,G,Yes,Yes,Yes,21.07.2008,Royal Assent,21.07.2008,34,34,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80721-0012.htm#08072139000002
http://services.parliament.uk//bills/2007-08/houseoflordsamendmenthl.html,2007-08,House of Lords (Amendment) Bill [HL],PMB-L,Yes,No,No,NA,1st Reading: House of Lords,21.01.2008,1,3,1st Reading: House of Lords,21.01.2008,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80121-0002.htm#0801217000002
http://services.parliament.uk//bills/2007-08/houseoflordsamendmenthl.html,2007-08,House of Lords (Amendment) Bill [HL],PMB-L,Yes,No,No,NA,2nd Reading: House of Lords,22.02.2008,2,3,1st Reading: House of Lords,21.01.2008,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80222-0003.htm#08022279000004
http://services.parliament.uk//bills/2007-08/houseoflordsamendmenthl.html,2007-08,House of Lords (Amendment) Bill [HL],PMB-L,Yes,No,No,NA,Committee stage: House of Lords,Date to be announced,3,3,1st Reading: House of Lords,21.01.2008,NA
http://services.parliament.uk//bills/2007-08/houseoflordsmemberstaxationstatushl.html,2007-08,House of Lords (Members' Taxation Status) Bill [HL],PMB-L,Yes,No,No,NA,1st Reading: House of Lords,27.02.2008,1,3,1st Reading: House of Lords,27.02.2008,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80227-0002.htm#08022765000003
http://services.parliament.uk//bills/2007-08/houseoflordsmemberstaxationstatushl.html,2007-08,House of Lords (Members' Taxation Status) Bill [HL],PMB-L,Yes,No,No,NA,2nd Reading: House of Lords,14.03.2008,2,3,1st Reading: House of Lords,27.02.2008,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80314-0004.htm#08031446000003
http://services.parliament.uk//bills/2007-08/houseoflordsmemberstaxationstatushl.html,2007-08,House of Lords (Members' Taxation Status) Bill [HL],PMB-L,Yes,No,No,NA,Committee stage: House of Lords,Date to be announced,3,3,1st Reading: House of Lords,27.02.2008,NA
http://services.parliament.uk//bills/2007-08/houseoflordshl.html,2007-08,House of Lords Bill [HL],PMB-L,Yes,No,No,NA,1st Reading: House of Lords,07.11.2007,1,3,1st Reading: House of Lords,07.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/71107-0001.htm#07110718000004
http://services.parliament.uk//bills/2007-08/houseoflordshl.html,2007-08,House of Lords Bill [HL],PMB-L,Yes,No,No,NA,2nd Reading: House of Lords,30.11.2007,2,3,1st Reading: House of Lords,07.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/71130-0001.htm#07113045000003
http://services.parliament.uk//bills/2007-08/houseoflordshl.html,2007-08,House of Lords Bill [HL],PMB-L,Yes,No,No,NA,Committee stage: House of Lords,Date to be announced,3,3,1st Reading: House of Lords,07.11.2007,NA
http://services.parliament.uk//bills/2007-08/housingandregeneration.html,2007-08,Housing and Regeneration Act,G,Yes,Yes,Yes,22.07.2008,1st Reading : 1st Sitting: House of Commons,15.11.2007,1,39,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm071115/debtext/71115-0005.htm#07111535000010
http://services.parliament.uk//bills/2007-08/housingandregeneration.html,2007-08,Housing and Regeneration Act,G,Yes,Yes,Yes,22.07.2008,2nd Reading : 1st Sitting: House of Commons,27.11.2007,2,39,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm071127/debtext/71127-0004.htm#07112749000001
http://services.parliament.uk//bills/2007-08/housingandregeneration.html,2007-08,Housing and Regeneration Act,G,Yes,Yes,Yes,22.07.2008,Programme Motion : 1st Sitting: House of Commons,27.11.2007,3,39,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm071127/debtext/71127-0020.htm#0711281000001
http://services.parliament.uk//bills/2007-08/housingandregeneration.html,2007-08,Housing and Regeneration Act,G,Yes,Yes,Yes,22.07.2008,Money Resolution : 1st Sitting: House of Commons,27.11.2007,4,39,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm071127/debtext/71127-0021.htm#0711281000002
http://services.parliament.uk//bills/2007-08/housingandregeneration.html,2007-08,Housing and Regeneration Act,G,Yes,Yes,Yes,22.07.2008,Committee: 1st Sitting: House of Commons,11.12.2007,5,39,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmpublic/housing/071211/am/71211s01.htm
http://services.parliament.uk//bills/2007-08/housingandregeneration.html,2007-08,Housing and Regeneration Act,G,Yes,Yes,Yes,22.07.2008,Committee: 2nd Sitting: House of Commons,11.12.2007,6,39,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmpublic/housing/071211/pm/71211s01.htm
http://services.parliament.uk//bills/2007-08/housingandregeneration.html,2007-08,Housing and Regeneration Act,G,Yes,Yes,Yes,22.07.2008,Committee: 3rd Sitting: House of Commons,13.12.2007,7,39,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmpublic/housing/071213/am/71213s01.htm
http://services.parliament.uk//bills/2007-08/housingandregeneration.html,2007-08,Housing and Regeneration Act,G,Yes,Yes,Yes,22.07.2008,Committee: 4th Sitting: House of Commons,13.12.2007,8,39,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmpublic/housing/071213/pm/71213s01.htm
http://services.parliament.uk//bills/2007-08/housingandregeneration.html,2007-08,Housing and Regeneration Act,G,Yes,Yes,Yes,22.07.2008,Committee: 5th Sitting: House of Commons,10.01.2008,9,39,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmpublic/housing/080110/am/80110s01.htm
http://services.parliament.uk//bills/2007-08/housingandregeneration.html,2007-08,Housing and Regeneration Act,G,Yes,Yes,Yes,22.07.2008,Committee: 6th Sitting: House of Commons,10.01.2008,10,39,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmpublic/housing/080110/pm/80110s01.htm
http://services.parliament.uk//bills/2007-08/housingandregeneration.html,2007-08,Housing and Regeneration Act,G,Yes,Yes,Yes,22.07.2008,Committee: 7th Sitting: House of Commons,15.01.2008,11,39,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmpublic/housing/080115/am/80115s01.htm
http://services.parliament.uk//bills/2007-08/housingandregeneration.html,2007-08,Housing and Regeneration Act,G,Yes,Yes,Yes,22.07.2008,Committee: 8th Sitting: House of Commons,15.01.2008,12,39,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmpublic/housing/080115/pm/80115s01.htm
http://services.parliament.uk//bills/2007-08/housingandregeneration.html,2007-08,Housing and Regeneration Act,G,Yes,Yes,Yes,22.07.2008,Committee: 9th Sitting: House of Commons,17.01.2008,13,39,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmpublic/housing/080117/am/80117s01.htm
http://services.parliament.uk//bills/2007-08/housingandregeneration.html,2007-08,Housing and Regeneration Act,G,Yes,Yes,Yes,22.07.2008,Committee: 10th Sitting: House of Commons,17.01.2008,14,39,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmpublic/housing/080117/pm/80117s01.htm
http://services.parliament.uk//bills/2007-08/housingandregeneration.html,2007-08,Housing and Regeneration Act,G,Yes,Yes,Yes,22.07.2008,Committee: 11th Sitting: House of Commons,22.01.2008,15,39,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmpublic/housing/080122/am/80122s01.htm
http://services.parliament.uk//bills/2007-08/housingandregeneration.html,2007-08,Housing and Regeneration Act,G,Yes,Yes,Yes,22.07.2008,Committee: 12th Sitting: House of Commons,22.01.2008,16,39,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmpublic/housing/080122/pm/80122s01.htm
http://services.parliament.uk//bills/2007-08/housingandregeneration.html,2007-08,Housing and Regeneration Act,G,Yes,Yes,Yes,22.07.2008,Committee: 13th Sitting: House of Commons,24.01.2008,17,39,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmpublic/housing/080124/am/80124s01.htm
http://services.parliament.uk//bills/2007-08/housingandregeneration.html,2007-08,Housing and Regeneration Act,G,Yes,Yes,Yes,22.07.2008,Committee: 14th Sitting: House of Commons,24.01.2008,18,39,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmpublic/housing/080124/pm/80124s01.htm
http://services.parliament.uk//bills/2007-08/housingandregeneration.html,2007-08,Housing and Regeneration Act,G,Yes,Yes,Yes,22.07.2008,Committee: 15th Sitting: House of Commons,29.01.2008,19,39,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmpublic/housing/080129/am/80129s01.htm
http://services.parliament.uk//bills/2007-08/housingandregeneration.html,2007-08,Housing and Regeneration Act,G,Yes,Yes,Yes,22.07.2008,Committee: 16th Sitting: House of Commons,29.01.2008,20,39,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmpublic/housing/080129/pm/80129s01.htm
http://services.parliament.uk//bills/2007-08/housingandregeneration.html,2007-08,Housing and Regeneration Act,G,Yes,Yes,Yes,22.07.2008,Committee: 17th Sitting: House of Commons,31.01.2008,21,39,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmpublic/housing/080131/am/80131s01.htm
http://services.parliament.uk//bills/2007-08/housingandregeneration.html,2007-08,Housing and Regeneration Act,G,Yes,Yes,Yes,22.07.2008,Report Stage: House of Commons,31.03.2008,22,39,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm080331/debtext/80331-0006.htm#0803312000001
http://services.parliament.uk//bills/2007-08/housingandregeneration.html,2007-08,Housing and Regeneration Act,G,Yes,Yes,Yes,22.07.2008,3rd Reading: House of Commons,31.03.2008,23,39,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm080331/debtext/80331-0026.htm
http://services.parliament.uk//bills/2007-08/housingandregeneration.html,2007-08,Housing and Regeneration Act,G,Yes,Yes,Yes,22.07.2008,1st Reading: House of Lords,01.04.2008,24,39,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80401-0027.htm#08040214000002
http://services.parliament.uk//bills/2007-08/housingandregeneration.html,2007-08,Housing and Regeneration Act,G,Yes,Yes,Yes,22.07.2008,2nd Reading: House of Lords,28.04.2008,25,39,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80428-0006.htm#0804285000002
http://services.parliament.uk//bills/2007-08/housingandregeneration.html,2007-08,Housing and Regeneration Act,G,Yes,Yes,Yes,22.07.2008,Committee: 1st sitting: House of Lords,13.05.2008,26,39,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80513-gc0001.htm#08051344000002
http://services.parliament.uk//bills/2007-08/housingandregeneration.html,2007-08,Housing and Regeneration Act,G,Yes,Yes,Yes,22.07.2008,Committee: 2nd sitting: House of Lords,19.05.2008,27,39,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80519-gc0001.htm#08051948000003
http://services.parliament.uk//bills/2007-08/housingandregeneration.html,2007-08,Housing and Regeneration Act,G,Yes,Yes,Yes,22.07.2008,Committee: 3rd sitting: House of Lords,03.06.2008,28,39,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80603-gc0001.htm#08060371000002
http://services.parliament.uk//bills/2007-08/housingandregeneration.html,2007-08,Housing and Regeneration Act,G,Yes,Yes,Yes,22.07.2008,Committee: 4th sitting: House of Lords,04.06.2008,29,39,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80604-gc0001.htm#08060473000002
http://services.parliament.uk//bills/2007-08/housingandregeneration.html,2007-08,Housing and Regeneration Act,G,Yes,Yes,Yes,22.07.2008,Committee: 5th sitting: House of Lords,10.06.2008,30,39,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80610-gc0001.htm#08061085000002
http://services.parliament.uk//bills/2007-08/housingandregeneration.html,2007-08,Housing and Regeneration Act,G,Yes,Yes,Yes,22.07.2008,Committee: 6th sitting: House of Lords,11.06.2008,31,39,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80611-gc0001.htm#080611137000003
http://services.parliament.uk//bills/2007-08/housingandregeneration.html,2007-08,Housing and Regeneration Act,G,Yes,Yes,Yes,22.07.2008,Committee: 7th sitting: House of Lords,16.06.2008,32,39,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80616-gc0001.htm#08061617000002
http://services.parliament.uk//bills/2007-08/housingandregeneration.html,2007-08,Housing and Regeneration Act,G,Yes,Yes,Yes,22.07.2008,Committee: 8th sitting: House of Lords,18.06.2008,33,39,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80618-gc0001.htm#080618119000002
http://services.parliament.uk//bills/2007-08/housingandregeneration.html,2007-08,Housing and Regeneration Act,G,Yes,Yes,Yes,22.07.2008,Committee: 9th sitting: House of Lords,23.06.2008,34,39,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80623-gc0001.htm#08062326000002
http://services.parliament.uk//bills/2007-08/housingandregeneration.html,2007-08,Housing and Regeneration Act,G,Yes,Yes,Yes,22.07.2008,Report stage: House of Lords,07.07.2008,35,39,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80707-0002.htm#0807073000009
http://services.parliament.uk//bills/2007-08/housingandregeneration.html,2007-08,Housing and Regeneration Act,G,Yes,Yes,Yes,22.07.2008,Report: 2nd sitting: House of Lords,09.07.2008,36,39,1st Reading : 1st Sitting: House of Commons,15.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80709-0002.htm#08070955000007
