BillURL,SessionYr,BillName,BillCat,UKPB_Bill,UKPB_Act,RoyalAssent,RoyalAssentDate,StageName,StageDate,StageNumber,NumberofStages,firststage,firststagedate,StageLink
http://services.parliament.uk//bills/2012-13/finance.html,2012-13,Finance Act 2013,G,Yes,Yes,Yes,17.07.2013,Committee Debate - 7th sitting: House of Commons,21.05.2013,16,39,1st reading: House of Commons,25.03.2013,http://www.publications.parliament.uk/pa/cm201314/cmpublic/financeno2/130521/am/130521s01.htm
http://services.parliament.uk//bills/2012-13/finance.html,2012-13,Finance Act 2013,G,Yes,Yes,Yes,17.07.2013,Committee Debate - 8th sitting: House of Commons,21.05.2013,17,39,1st reading: House of Commons,25.03.2013,http://www.publications.parliament.uk/pa/cm201314/cmpublic/financeno2/130521/pm/130521s01.htm
http://services.parliament.uk//bills/2012-13/finance.html,2012-13,Finance Act 2013,G,Yes,Yes,Yes,17.07.2013,Committee Debate:  9th sitting: House of Commons,04.06.2013,18,39,1st reading: House of Commons,25.03.2013,http://www.publications.parliament.uk/pa/cm201314/cmpublic/financeno2/130604/am/130604s01.htm
http://services.parliament.uk//bills/2012-13/finance.html,2012-13,Finance Act 2013,G,Yes,Yes,Yes,17.07.2013,Committee Debate:  10th sitting: House of Commons,04.06.2013,19,39,1st reading: House of Commons,25.03.2013,http://www.publications.parliament.uk/pa/cm201314/cmpublic/financeno2/130604/pm/130604s01.htm
http://services.parliament.uk//bills/2012-13/finance.html,2012-13,Finance Act 2013,G,Yes,Yes,Yes,17.07.2013,Committee Debate: 11th sitting: House of Commons,06.06.2013,20,39,1st reading: House of Commons,25.03.2013,http://www.publications.parliament.uk/pa/cm201314/cmpublic/financeno2/130606/am/130606s01.htm
http://services.parliament.uk//bills/2012-13/finance.html,2012-13,Finance Act 2013,G,Yes,Yes,Yes,17.07.2013,Committee Debate:  12th sitting: House of Commons,06.06.2013,21,39,1st reading: House of Commons,25.03.2013,http://www.publications.parliament.uk/pa/cm201314/cmpublic/financeno2/130606/pm/130606s01.htm
http://services.parliament.uk//bills/2012-13/finance.html,2012-13,Finance Act 2013,G,Yes,Yes,Yes,17.07.2013,Committee Debate:  13th sitting: House of Commons,11.06.2013,22,39,1st reading: House of Commons,25.03.2013,http://www.publications.parliament.uk/pa/cm201314/cmpublic/financeno2/130611/am/130611s01.htm
http://services.parliament.uk//bills/2012-13/finance.html,2012-13,Finance Act 2013,G,Yes,Yes,Yes,17.07.2013,Committee Debate:  14th sitting: House of Commons,11.06.2013,23,39,1st reading: House of Commons,25.03.2013,http://www.publications.parliament.uk/pa/cm201314/cmpublic/financeno2/130611/pm/130611s01.htm
http://services.parliament.uk//bills/2012-13/finance.html,2012-13,Finance Act 2013,G,Yes,Yes,Yes,17.07.2013,Committee Debate:  15th sitting: House of Commons,13.06.2013,24,39,1st reading: House of Commons,25.03.2013,http://www.publications.parliament.uk/pa/cm201314/cmpublic/financeno2/130613/am/130613s01.htm
http://services.parliament.uk//bills/2012-13/finance.html,2012-13,Finance Act 2013,G,Yes,Yes,Yes,17.07.2013,Committee Debate:  16th sitting: House of Commons,13.06.2013,25,39,1st reading: House of Commons,25.03.2013,http://www.publications.parliament.uk/pa/cm201314/cmpublic/financeno2/130613/pm/130613s01.htm
http://services.parliament.uk//bills/2012-13/finance.html,2012-13,Finance Act 2013,G,Yes,Yes,Yes,17.07.2013,Committee Debate:  17th sitting: House of Commons,18.06.2013,26,39,1st reading: House of Commons,25.03.2013,http://www.publications.parliament.uk/pa/cm201314/cmpublic/financeno2/130618/am/130618s01.htm
http://services.parliament.uk//bills/2012-13/finance.html,2012-13,Finance Act 2013,G,Yes,Yes,Yes,17.07.2013,Committee Debate:  18th sitting: House of Commons,18.06.2013,27,39,1st reading: House of Commons,25.03.2013,http://www.publications.parliament.uk/pa/cm201314/cmpublic/financeno2/130618/pm/130618s01.htm
http://services.parliament.uk//bills/2012-13/finance.html,2012-13,Finance Act 2013,G,Yes,Yes,Yes,17.07.2013,Committee Debate: 19th sitting: House of Commons,20.06.2013,28,39,1st reading: House of Commons,25.03.2013,http://www.publications.parliament.uk/pa/cm201314/cmpublic/financeno2/130620/am/130620s01.htm
http://services.parliament.uk//bills/2012-13/finance.html,2012-13,Finance Act 2013,G,Yes,Yes,Yes,17.07.2013,Committee Debate:  20th sitting: House of Commons,20.06.2013,29,39,1st reading: House of Commons,25.03.2013,http://www.publications.parliament.uk/pa/cm201314/cmpublic/financeno2/130620/pm/130620s01.htm
http://services.parliament.uk//bills/2012-13/finance.html,2012-13,Finance Act 2013,G,Yes,Yes,Yes,17.07.2013,Ways and Means resolution: House of Commons,01.07.2013,30,39,1st reading: House of Commons,25.03.2013,http://www.publications.parliament.uk/pa/cm201314/cmhansrd/cm130701/debtext/130701-0001.htm#1307011000007
http://services.parliament.uk//bills/2012-13/finance.html,2012-13,Finance Act 2013,G,Yes,Yes,Yes,17.07.2013,Programme motion (No. 2): House of Commons,01.07.2013,31,39,1st reading: House of Commons,25.03.2013,http://www.publications.parliament.uk/pa/cm201314/cmhansrd/cm130701/debtext/130701-0001.htm#1307011000008
http://services.parliament.uk//bills/2012-13/finance.html,2012-13,Finance Act 2013,G,Yes,Yes,Yes,17.07.2013,Report stage: House of Commons,01.07.2013,32,39,1st reading: House of Commons,25.03.2013,http://www.publications.parliament.uk/pa/cm201314/cmhansrd/cm130701/debtext/130701-0001.htm#1307011000001
http://services.parliament.uk//bills/2012-13/finance.html,2012-13,Finance Act 2013,G,Yes,Yes,Yes,17.07.2013,Report stage: House of Commons,02.07.2013,33,39,1st reading: House of Commons,25.03.2013,http://www.publications.parliament.uk/pa/cm201314/cmhansrd/cm130702/debtext/130702-0002.htm#13070275000001
http://services.parliament.uk//bills/2012-13/finance.html,2012-13,Finance Act 2013,G,Yes,Yes,Yes,17.07.2013,3rd reading: House of Commons,02.07.2013,34,39,1st reading: House of Commons,25.03.2013,http://www.publications.parliament.uk/pa/cm201314/cmhansrd/cm130702/debtext/130702-0002.htm#13070275000001
http://services.parliament.uk//bills/2012-13/finance.html,2012-13,Finance Act 2013,G,Yes,Yes,Yes,17.07.2013,1st reading: House of Lords,03.07.2013,35,39,1st reading: House of Commons,25.03.2013,http://www.publications.parliament.uk/pa/ld201314/ldhansrd/text/130703-0001.htm#13070368000112
http://services.parliament.uk//bills/2012-13/finance.html,2012-13,Finance Act 2013,G,Yes,Yes,Yes,17.07.2013,2nd reading: House of Lords,15.07.2013,36,39,1st reading: House of Commons,25.03.2013,http://www.publications.parliament.uk/pa/ld201314/ldhansrd/text/130715-0003.htm#13071547000324
http://services.parliament.uk//bills/2012-13/finance.html,2012-13,Finance Act 2013,G,Yes,Yes,Yes,17.07.2013,Committee negatived: House of Lords,15.07.2013,37,39,1st reading: House of Commons,25.03.2013,http://www.publications.parliament.uk/pa/ld201314/ldhansrd/text/130715-0003.htm#13071547000324
http://services.parliament.uk//bills/2012-13/finance.html,2012-13,Finance Act 2013,G,Yes,Yes,Yes,17.07.2013,3rd reading: House of Lords,15.07.2013,38,39,1st reading: House of Commons,25.03.2013,http://www.publications.parliament.uk/pa/ld201314/ldhansrd/text/130715-0003.htm#13071547000324
http://services.parliament.uk//bills/2012-13/finance.html,2012-13,Finance Act 2013,G,Yes,Yes,Yes,17.07.2013,Royal Assent,17.07.2013,39,39,1st reading: House of Commons,25.03.2013,http://www.publications.parliament.uk/pa/ld201314/ldhansrd/text/130717-0001.htm#13071765000369
http://services.parliament.uk//bills/2012-13/financialliteracycurriculum.html,2012-13,Financial Literacy (Curriculum) Bill,PMB-C,Yes,No,No,NA,1st reading: House of Commons,25.06.2012,1,1,1st reading: House of Commons,25.06.2012,http://www.publications.parliament.uk/pa/cm201213/cmhansrd/cm120625/debtext/120625-0002.htm#12062515000008
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,1st reading: House of Commons,26.01.2012,1,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120126/debtext/120126-0001.htm#12012667000010
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,2nd reading: House of Commons,06.02.2012,2,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120206/debtext/120206-0002.htm#12020616000001
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Money resolution: House of Commons,06.02.2012,3,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120206/debtext/120206-0004.htm#1202074000005
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Carry-over motion: House of Commons,06.02.2012,4,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120206/debtext/120206-0004.htm#1202074000006
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Programme motion: House of Commons,06.02.2012,5,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120206/debtext/120206-0004.htm#1202074000003
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Committee Debate: 1st sitting: House of Commons,21.02.2012,6,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/financialservices/120221/am/120221s01.htm
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Committee Debate:  2nd Sitting: House of Commons,21.02.2012,7,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/financialservices/120221/pm/120221s01.htm
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Programme (No. 2) motion: House of Commons,21.02.2012,8,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120221/debtext/120221-0002.htm#12022161000001
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Committee Debate: 3rd Sitting: House of Commons,23.02.2012,9,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/financialservices/120223/am/120223s01.htm
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Committee Debate: 4th Sitting: House of Commons,23.02.2012,10,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/financialservices/120223/pm/120223s01.htm
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Committee Debate: 5th Sitting: House of Commons,28.02.2012,11,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/financialservices/120228/am/120228s01.htm
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Committee Debate: 6th Sitting: House of Commons,28.02.2012,12,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/financialservices/120228/pm/120228s01.htm
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Committee Debate: 7th Sitting: House of Commons,01.03.2012,13,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/financialservices/120301/am/120301s01.htm
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Committee Debate: 8th Sitting: House of Commons,01.03.2012,14,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/financialservices/120301/pm/120301s01.htm
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Committee Debate: 9th Sitting: House of Commons,06.03.2012,15,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/financialservices/120306/am/120306s01.htm
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Committee Debate: 10th Sitting [Part I]: House of Commons,06.03.2012,16,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/financialservices/120306/pm/120306s01part1.htm
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Committee Debate: 10th Sitting [Part II]: House of Commons,06.03.2012,17,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/financialservices/120306/pm/120306s01part2.htm
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Committee Debate: 11th Sitting: House of Commons,08.03.2012,18,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/financialservices/120308/am/120308s01.htm
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Committee Debate: 12th Sitting: House of Commons,08.03.2012,19,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/financialservices/120308/pm/120308s01.htm
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Committee Debate: 13th Sitting: House of Commons,15.03.2012,20,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/financialservices/120315/am/120315s01.htm
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Committee Debate: 14th Sitting: House of Commons,15.03.2012,21,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/financialservices/120315/pm/120315s01.htm
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Committee Debate: 15th Sitting - [Part I]: House of Commons,20.03.2012,22,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/financialservices/120320/am/120320s01p1.htm
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Committee Debate: 15th Sitting - [Part II]: House of Commons,20.03.2012,23,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/financialservices/120320/am/120320s01p2.htm
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Committee Debate: 16th Sitting: House of Commons,22.03.2012,24,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/financialservices/120322/pm/120322s01.htm/
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Programme (No. 3) motion: House of Commons,23.04.2012,25,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120423/debtext/120423-0002.htm#1204234000002
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Report stage: House of Commons,23.04.2012,26,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120423/debtext/120423-0002.htm#1204234000001
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,1st reading: House of Commons,10.05.2012,27,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/cm201213/cmhansrd/cm120510/debtext/120510-0001.htm#12051029000012
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,2nd reading: House of Commons,10.05.2012,28,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/cm201213/cmhansrd/cm120510/debtext/120510-0001.htm#12051029000012
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Report stage: House of Commons,22.05.2012,29,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/cm201213/cmhansrd/cm120522/debtext/120522-0002.htm#12052232000002
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,3rd reading: House of Commons,22.05.2012,30,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/cm201213/cmhansrd/cm120522/debtext/120522-0003.htm#column_1068
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,1st reading: House of Lords,23.05.2012,31,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/ld201213/ldhansrd/text/120523-0001.htm#12052370000486
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,2nd reading: House of Lords,11.06.2012,32,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/ld201213/ldhansrd/text/120611-0001.htm#1206116000468
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Committee: 1st sitting: House of Lords,26.06.2012,33,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/ld201213/ldhansrd/text/120626-0001.htm#12062680000171
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Committee: 2nd sitting: House of Lords,03.07.2012,34,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/ld201213/ldhansrd/text/120703-0001.htm#120703121000479
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Committee: 3rd sitting: House of Lords,10.07.2012,35,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/ld201213/ldhansrd/text/120710-0001.htm#12071067000421
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Committee: 4th sitting: House of Lords,18.07.2012,36,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/ld201213/ldhansrd/text/120718-0001.htm#120718104000286
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Committee: 5th sitting: House of Lords,25.07.2012,37,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/ld201213/ldhansrd/text/120725-0001.htm#12072538000468
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Committee: 6th sitting: House of Lords,08.10.2012,38,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/ld201213/ldhansrd/text/121008-0001.htm#1210084000453
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Committee: 7th sitting: House of Lords,15.10.2012,39,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/ld201213/ldhansrd/text/121015-0001.htm#12101518000367
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Committee: 8th sitting: House of Lords,17.10.2012,40,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/ld201213/ldhansrd/text/121017-0001.htm#12101755000484
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Committee: 9th sitting: House of Lords,24.10.2012,41,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/ld201213/ldhansrd/text/121024-0001.htm#12102440000472
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Report: 1st sitting: House of Lords,06.11.2012,42,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/ld201213/ldhansrd/text/121106-0001.htm#12110694000424
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Report: 2nd sitting: House of Lords,12.11.2012,43,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/ld201213/ldhansrd/text/121112-0001.htm#12111212000785
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Report: 2nd sitting: House of Lords,12.11.2012,44,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/ld201213/ldhansrd/text/121112-0001.htm#12111212000785
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Report: 3rd sitting: House of Lords,20.11.2012,45,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/ld201213/ldhansrd/text/121120-0001.htm#12112045000420
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Report: 4th sitting: House of Lords,26.11.2012,46,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/ld201213/ldhansrd/text/121126-0001.htm#12112612000460
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Report: 5th sitting: House of Lords,28.11.2012,47,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/ld201213/ldhansrd/text/121128-0001.htm#12112882001470
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,3rd reading: House of Lords,05.12.2012,48,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/ld201213/ldhansrd/text/121205-0001.htm#12120569000502
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Money resolution: House of Commons,10.12.2012,49,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/cm201213/cmhansrd/cm121210/debtext/121210-0002.htm#12121029000004
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Ways and Means resolution: House of Commons,10.12.2012,50,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/cm201213/cmhansrd/cm121210/debtext/121210-0002.htm#12121029000002
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Programme motion: House of Commons,10.12.2012,51,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/cm201213/cmhansrd/cm121210/debtext/121210-0002.htm#12121029000005
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Ping Pong: House of Commons,10.12.2012,52,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/cm201213/cmhansrd/cm121210/debtext/121210-0002.htm#12121029000001
http://services.parliament.uk//bills/2012-13/financialservices.html,2012-13,Financial Services Act 2012,G,Yes,Yes,Yes,19.12.2012,Royal Assent,19.12.2012,53,53,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/ld201213/ldhansrd/text/121219-0001.htm#12121952000355
http://services.parliament.uk//bills/2012-13/financialservicesbankingreform.html,2012-13,Financial Services (Banking Reform) Act 2013,G,Yes,Yes,Yes,18.12.2013,1st reading: House of Commons,04.02.2013,1,33,1st reading: House of Commons,04.02.2013,http://www.publications.parliament.uk/pa/cm201213/cmhansrd/cm130204/debtext/130204-0002.htm#13020412000009
http://services.parliament.uk//bills/2012-13/financialservicesbankingreform.html,2012-13,Financial Services (Banking Reform) Act 2013,G,Yes,Yes,Yes,18.12.2013,2nd reading: House of Commons,11.03.2013,2,33,1st reading: House of Commons,04.02.2013,http://www.publications.parliament.uk/pa/cm201213/cmhansrd/cm130311/debtext/130311-0001.htm#13031112000001
http://services.parliament.uk//bills/2012-13/financialservicesbankingreform.html,2012-13,Financial Services (Banking Reform) Act 2013,G,Yes,Yes,Yes,18.12.2013,Programme motion: House of Commons,11.03.2013,3,33,1st reading: House of Commons,04.02.2013,http://www.publications.parliament.uk/pa/cm201213/cmhansrd/cm130311/debtext/130311-0003.htm#13031156000003
http://services.parliament.uk//bills/2012-13/financialservicesbankingreform.html,2012-13,Financial Services (Banking Reform) Act 2013,G,Yes,Yes,Yes,18.12.2013,Ways and Means resolution: House of Commons,11.03.2013,4,33,1st reading: House of Commons,04.02.2013,http://www.publications.parliament.uk/pa/cm201213/cmhansrd/cm130311/debtext/130311-0004.htm#13031156000004
http://services.parliament.uk//bills/2012-13/financialservicesbankingreform.html,2012-13,Financial Services (Banking Reform) Act 2013,G,Yes,Yes,Yes,18.12.2013,Carry-over motion: House of Commons,11.03.2013,5,33,1st reading: House of Commons,04.02.2013,http://www.publications.parliament.uk/pa/cm201213/cmhansrd/cm130311/debtext/130311-0004.htm#13031156000006
http://services.parliament.uk//bills/2012-13/financialservicesbankingreform.html,2012-13,Financial Services (Banking Reform) Act 2013,G,Yes,Yes,Yes,18.12.2013,Committee Debate: 1st sitting : House of Commons,19.03.2013,6,33,1st reading: House of Commons,04.02.2013,http://www.publications.parliament.uk/pa/cm201213/cmpublic/financialservices/130319/am/130319s01.htm
http://services.parliament.uk//bills/2012-13/financialservicesbankingreform.html,2012-13,Financial Services (Banking Reform) Act 2013,G,Yes,Yes,Yes,18.12.2013,Committee Debate: 2nd sitting : House of Commons,19.03.2013,7,33,1st reading: House of Commons,04.02.2013,http://www.publications.parliament.uk/pa/cm201213/cmpublic/financialservices/130319/pm/130319s01.htm
http://services.parliament.uk//bills/2012-13/financialservicesbankingreform.html,2012-13,Financial Services (Banking Reform) Act 2013,G,Yes,Yes,Yes,18.12.2013,Committee Debate: 3rd sitting : House of Commons,21.03.2013,8,33,1st reading: House of Commons,04.02.2013,http://www.publications.parliament.uk/pa/cm201213/cmpublic/financialservices/130321/am/130321s01.htm
http://services.parliament.uk//bills/2012-13/financialservicesbankingreform.html,2012-13,Financial Services (Banking Reform) Act 2013,G,Yes,Yes,Yes,18.12.2013,Committee Debate: 4th sitting : House of Commons,21.03.2013,9,33,1st reading: House of Commons,04.02.2013,http://www.publications.parliament.uk/pa/cm201213/cmpublic/financialservices/130321/pm/130321s01.htm
http://services.parliament.uk//bills/2012-13/financialservicesbankingreform.html,2012-13,Financial Services (Banking Reform) Act 2013,G,Yes,Yes,Yes,18.12.2013,Committee Debate: 5th sitting : House of Commons,26.03.2013,10,33,1st reading: House of Commons,04.02.2013,http://www.publications.parliament.uk/pa/cm201213/cmpublic/financialservices/130326/am/130326s01.htm
